date,species,trap,addressnumberandstreet,latitude,longitude,nummosquitos,wnvpresent
2007-07-02,PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,28,0
2007-07-02,RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,4,0
2007-07-02,PIPIENS/RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,2,0
2007-07-02,RESTUANS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,1,0
2007-07-02,RESTUANS,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,1,0
2007-07-02,PIPIENS/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,4,0
2007-07-02,RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,3,0
2007-07-02,SALINARIUS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,1,0
2007-07-02,PIPIENS/RESTUANS,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,1,0
2007-07-02,RESTUANS,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,2,0
2007-07-02,PIPIENS/RESTUANS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,5,0
2007-07-02,PIPIENS/RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,4,0
2007-07-02,RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,8,0
2007-07-02,PIPIENS/RESTUANS,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,1,0
2007-07-02,PIPIENS/RESTUANS,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,2,0
2007-07-02,PIPIENS/RESTUANS,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,1,0
2007-07-02,PIPIENS/RESTUANS,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,3,0
2007-07-02,RESTUANS,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,2,0
2007-07-02,PIPIENS/RESTUANS,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,6,0
2007-07-02,RESTUANS,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,1,0
2007-07-02,PIPIENS/RESTUANS,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,5,0
2007-07-02,RESTUANS,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,1,0
2007-07-02,PIPIENS/RESTUANS,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,1,0
2007-07-02,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,3,0
2007-07-02,RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,2,0
2007-07-02,PIPIENS/RESTUANS,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114,-87.776385,3,0
2007-07-02,PIPIENS/RESTUANS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,1,0
2007-07-02,PIPIENS/RESTUANS,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,2,0
2007-07-02,RESTUANS,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,1,0
2007-07-02,PIPIENS/RESTUANS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,1,0
2007-07-11,PIPIENS/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,18,0
2007-07-11,RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,7,0
2007-07-11,PIPIENS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,2,0
2007-07-11,PIPIENS/RESTUANS,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,3,0
2007-07-11,PIPIENS/RESTUANS,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,1,0
2007-07-11,RESTUANS,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,1,0
2007-07-11,RESTUANS,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,2,0
2007-07-11,PIPIENS/RESTUANS,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,4,0
2007-07-11,RESTUANS,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,1,0
2007-07-11,PIPIENS/RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,6,0
2007-07-11,RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,5,0
2007-07-11,PIPIENS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,3,0
2007-07-11,PIPIENS/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,3,0
2007-07-11,RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,1,0
2007-07-11,PIPIENS/RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,2,0
2007-07-11,RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,1,0
2007-07-11,PIPIENS/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,1,0
2007-07-11,RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,1,0
2007-07-11,PIPIENS/RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,50,0
2007-07-11,PIPIENS/RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,35,0
2007-07-11,PIPIENS/RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,50,0
2007-07-11,PIPIENS/RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,0
2007-07-11,RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,1,0
2007-07-11,RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,0
2007-07-11,PIPIENS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,19,0
2007-07-11,SALINARIUS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,2,0
2007-07-11,TERRITANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,1,0
2007-07-11,PIPIENS/RESTUANS,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,14,0
2007-07-11,PIPIENS,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,1,0
2007-07-11,PIPIENS/RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,1,0
2007-07-11,PIPIENS/RESTUANS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,22,0
2007-07-11,RESTUANS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,21,0
2007-07-11,PIPIENS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,2,0
2007-07-11,RESTUANS,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,1,0
2007-07-11,PIPIENS/RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,1,0
2007-07-11,RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,2,0
2007-07-11,SALINARIUS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,1,0
2007-07-11,PIPIENS/RESTUANS,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,1,0
2007-07-11,RESTUANS,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,14,0
2007-07-11,PIPIENS/RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0
2007-07-11,RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,1,0
2007-07-11,RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,2,0
2007-07-11,PIPIENS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,1,0
2007-07-11,PIPIENS/RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,37,0
2007-07-11,PIPIENS/RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,14,0
2007-07-11,RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,0
2007-07-11,RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,4,0
2007-07-11,PIPIENS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,3,0
2007-07-11,PIPIENS/RESTUANS,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,1,0
2007-07-11,PIPIENS/RESTUANS,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,7,0
2007-07-11,RESTUANS,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,2,0
2007-07-11,PIPIENS/RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,1,0
2007-07-11,RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,2,0
2007-07-11,RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,1,0
2007-07-11,PIPIENS/RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,1,0
2007-07-11,PIPIENS/RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,1,0
2007-07-11,RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,2,0
2007-07-11,PIPIENS/RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,27,0
2007-07-11,RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,5,0
2007-07-11,PIPIENS/RESTUANS,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,5,0
2007-07-11,PIPIENS,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,1,0
2007-07-11,PIPIENS/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,18,0
2007-07-11,RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,4,0
2007-07-11,PIPIENS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,1,0
2007-07-11,PIPIENS/RESTUANS,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,1,0
2007-07-11,PIPIENS/RESTUANS,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,1,0
2007-07-11,RESTUANS,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,1,0
2007-07-11,PIPIENS/RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,0
2007-07-11,RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,1,0
2007-07-11,PIPIENS/RESTUANS,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,13,0
2007-07-11,RESTUANS,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,2,0
2007-07-11,PIPIENS,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,1,0
2007-07-11,PIPIENS/RESTUANS,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,1,0
2007-07-11,PIPIENS/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,4,0
2007-07-11,RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0
2007-07-11,PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,50,0
2007-07-11,PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,50,0
2007-07-11,PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,39,0
2007-07-11,PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,50,0
2007-07-11,RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,27,0
2007-07-11,PIPIENS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,29,0
2007-07-11,RESTUANS,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,1,0
2007-07-11,PIPIENS/RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,1,0
2007-07-11,RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,1,0
2007-07-11,PIPIENS/RESTUANS,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,1,0
2007-07-11,PIPIENS/RESTUANS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,2,0
2007-07-11,PIPIENS/RESTUANS,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,1,0
2007-07-11,RESTUANS,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,2,0
2007-07-11,PIPIENS/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,39,0
2007-07-11,RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,14,0
2007-07-11,PIPIENS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,5,0
2007-07-11,PIPIENS/RESTUANS,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,2,0
2007-07-11,PIPIENS/RESTUANS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,20,0
2007-07-11,RESTUANS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,5,0
2007-07-11,PIPIENS/RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,2,0
2007-07-11,PIPIENS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,1,0
2007-07-11,PIPIENS/RESTUANS,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,15,0
2007-07-11,PIPIENS/RESTUANS,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,5,0
2007-07-11,RESTUANS,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,4,0
2007-07-11,PIPIENS/RESTUANS,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,17,0
2007-07-11,RESTUANS,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,4,0
2007-07-11,PIPIENS/RESTUANS,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,2,0
2007-07-11,RESTUANS,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,1,0
2007-07-11,PIPIENS/RESTUANS,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,3,0
2007-07-11,RESTUANS,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,4,0
2007-07-11,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,6,0
2007-07-11,RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,4,0
2007-07-11,PIPIENS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,5,0
2007-07-11,PIPIENS/RESTUANS,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,4,0
2007-07-11,RESTUANS,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,1,0
2007-07-11,PIPIENS,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,1,0
2007-07-11,PIPIENS/RESTUANS,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,16,0
2007-07-11,PIPIENS,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,1,0
2007-07-11,PIPIENS/RESTUANS,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728,-87.748367,1,0
2007-07-11,PIPIENS/RESTUANS,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,1,0
2007-07-11,PIPIENS/RESTUANS,T036,"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,2,0
2007-07-11,PIPIENS/RESTUANS,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,1,0
2007-07-11,PIPIENS/RESTUANS,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,1,0
2007-07-11,PIPIENS,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,1,0
2007-07-11,PIPIENS/RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,3,0
2007-07-11,PIPIENS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,1,0
2007-07-11,PIPIENS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,2,0
2007-07-11,PIPIENS/RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,22,0
2007-07-11,PIPIENS,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,2,0
2007-07-11,TERRITANS,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,2,0
2007-07-11,PIPIENS/RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,4,0
2007-07-11,PIPIENS/RESTUANS,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,0
2007-07-11,PIPIENS/RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,10,0
2007-07-11,RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,3,0
2007-07-11,RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,1,0
2007-07-11,PIPIENS/RESTUANS,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,2,0
2007-07-11,PIPIENS/RESTUANS,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,2,0
2007-07-11,PIPIENS/RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,2,0
2007-07-11,RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,3,0
2007-07-11,RESTUANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,11,0
2007-07-11,SALINARIUS,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,1,0
2007-07-11,RESTUANS,T076,"5500  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.794781,-87.615989,18,0
2007-07-11,RESTUANS,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,1,0
2007-07-11,PIPIENS/RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,6,0
2007-07-11,RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,6,0
2007-07-11,PIPIENS/RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,2,0
2007-07-11,RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,1,0
2007-07-11,PIPIENS/RESTUANS,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,11,0
2007-07-11,RESTUANS,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,1,0
2007-07-11,PIPIENS/RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,4,0
2007-07-11,RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,4,0
2007-07-11,PIPIENS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,1,0
2007-07-11,PIPIENS/RESTUANS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,2,0
2007-07-11,RESTUANS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,7,0
2007-07-11,PIPIENS/RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,5,0
2007-07-11,RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,1,0
2007-07-11,PIPIENS/RESTUANS,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,1,0
2007-07-18,PIPIENS/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,7,0
2007-07-18,RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,2,0
2007-07-18,PIPIENS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,4,0
2007-07-18,RESTUANS,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,3,0
2007-07-18,PIPIENS,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,3,0
2007-07-18,RESTUANS,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,1,0
2007-07-18,PIPIENS,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,4,0
2007-07-18,PIPIENS/RESTUANS,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,12,0
2007-07-18,PIPIENS,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,4,0
2007-07-18,PIPIENS/RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,29,0
2007-07-18,PIPIENS/RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,1,0
2007-07-18,RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,0
2007-07-18,PIPIENS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,34,0
2007-07-18,PIPIENS/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,1,0
2007-07-18,RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,2,0
2007-07-18,PIPIENS/RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,3,0
2007-07-18,PIPIENS/RESTUANS,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,1,0
2007-07-18,PIPIENS/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,3,0
2007-07-18,RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,2,0
2007-07-18,PIPIENS/RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,5,0
2007-07-18,RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,1,0
2007-07-18,PIPIENS/RESTUANS,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,1,0
2007-07-18,PIPIENS,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,1,0
2007-07-18,RESTUANS,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,1,0
2007-07-18,PIPIENS/RESTUANS,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,1,0
2007-07-18,RESTUANS,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,1,0
2007-07-18,PIPIENS/RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,2,0
2007-07-18,RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,1,0
2007-07-18,PIPIENS/RESTUANS,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,2,0
2007-07-18,PIPIENS/RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,3,0
2007-07-18,RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,1,0
2007-07-18,PIPIENS/RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,15,0
2007-07-18,PIPIENS/RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,19,0
2007-07-18,RESTUANS,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,7,0
2007-07-18,RESTUANS,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,2,0
2007-07-18,PIPIENS/RESTUANS,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,1,0
2007-07-18,PIPIENS/RESTUANS,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,2,0
2007-07-18,RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,2,0
2007-07-18,RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,1,0
2007-07-18,PIPIENS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,1,0
2007-07-18,PIPIENS/RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,2,0
2007-07-18,PIPIENS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,1,0
2007-07-18,PIPIENS/RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,4,0
2007-07-18,PIPIENS/RESTUANS,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,1,0
2007-07-18,PIPIENS/RESTUANS,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,3,0
2007-07-18,PIPIENS/RESTUANS,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,7,0
2007-07-18,PIPIENS,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,2,0
2007-07-18,SALINARIUS,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,1,0
2007-07-18,PIPIENS/RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,2,0
2007-07-18,PIPIENS/RESTUANS,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,1,0
2007-07-18,RESTUANS,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,1,0
2007-07-18,PIPIENS/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,11,0
2007-07-18,RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,1,0
2007-07-18,PIPIENS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,1,0
2007-07-18,RESTUANS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,1,0
2007-07-18,PIPIENS/RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,1,0
2007-07-18,RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,1,0
2007-07-18,PIPIENS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,1,0
2007-07-18,PIPIENS/RESTUANS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,1,0
2007-07-18,PIPIENS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,1,0
